paper_id,claim_id,table_figure,claim_type,claim,value_script,value_paper,match,value_rewrite,match_rewrite,defect_locus,notes
coppock_hill_vavreck_2020,table_s3_may_16_total,Table S3,pipeline,"Table S3, May 16, Total",1000,1000,1,1000,1,NA,The article prints 1000 and the pipeline gives 1000.
coppock_hill_vavreck_2020,table_s3_may_23_control,Table S3,pipeline,"Table S3, May 23, Control",201,201,1,201,1,NA,The article prints 201 and the pipeline gives 201.
coppock_hill_vavreck_2020,table_s3_may_23_anti_trump,Table S3,pipeline,"Table S3, May 23, Anti Trump",414,414,1,414,1,NA,The article prints 414 and the pipeline gives 414.
coppock_hill_vavreck_2020,table_s3_may_23_two_ads,Table S3,pipeline,"Table S3, May 23, Two Ads",385,385,1,385,1,NA,The article prints 385 and the pipeline gives 385.
coppock_hill_vavreck_2020,table_s3_may_23_total,Table S3,pipeline,"Table S3, May 23, Total",1000,1000,1,1000,1,NA,The article prints 1000 and the pipeline gives 1000.
coppock_hill_vavreck_2020,table_s3_may_30_control,Table S3,pipeline,"Table S3, May 30, Control",206,206,1,206,1,NA,The article prints 206 and the pipeline gives 206.
coppock_hill_vavreck_2020,table_s3_may_30_pro_clinton,Table S3,pipeline,"Table S3, May 30, Pro Clinton",198,198,1,198,1,NA,The article prints 198 and the pipeline gives 198.
coppock_hill_vavreck_2020,table_s3_may_30_pro_sanders,Table S3,pipeline,"Table S3, May 30, Pro Sanders",207,207,1,207,1,NA,The article prints 207 and the pipeline gives 207.
coppock_hill_vavreck_2020,table_s3_may_30_two_ads,Table S3,pipeline,"Table S3, May 30, Two Ads",389,389,1,389,1,NA,The article prints 389 and the pipeline gives 389.
coppock_hill_vavreck_2020,table_s3_may_30_total,Table S3,pipeline,"Table S3, May 30, Total",1000,1000,1,1000,1,NA,The article prints 1000 and the pipeline gives 1000.
coppock_hill_vavreck_2020,table_s3_june_06_control,Table S3,pipeline,"Table S3, June 06, Control",200,200,1,200,1,NA,The article prints 200 and the pipeline gives 200.
coppock_hill_vavreck_2020,table_s3_june_06_anti_trump,Table S3,pipeline,"Table S3, June 06, Anti Trump",404,404,1,404,1,NA,The article prints 404 and the pipeline gives 404.
coppock_hill_vavreck_2020,table_s3_june_06_two_ads,Table S3,pipeline,"Table S3, June 06, Two Ads",396,396,1,396,1,NA,The article prints 396 and the pipeline gives 396.
coppock_hill_vavreck_2020,table_s3_june_06_total,Table S3,pipeline,"Table S3, June 06, Total",1000,1000,1,1000,1,NA,The article prints 1000 and the pipeline gives 1000.
coppock_hill_vavreck_2020,table_s3_june_20_control,Table S3,pipeline,"Table S3, June 20, Control",664,664,1,664,1,NA,The article prints 664 and the pipeline gives 664.
coppock_hill_vavreck_2020,table_s3_june_20_pro_clinton,Table S3,pipeline,"Table S3, June 20, Pro Clinton",663,663,1,663,1,NA,The article prints 663 and the pipeline gives 663.
coppock_hill_vavreck_2020,table_s3_june_20_anti_trump,Table S3,pipeline,"Table S3, June 20, Anti Trump",673,673,1,673,1,NA,The article prints 673 and the pipeline gives 673.
coppock_hill_vavreck_2020,table_s3_june_20_total,Table S3,pipeline,"Table S3, June 20, Total",2000,2000,1,2000,1,NA,The article prints 2000 and the pipeline gives 2000.
coppock_hill_vavreck_2020,table_s3_july_04_control,Table S3,pipeline,"Table S3, July 04, Control",665,665,1,665,1,NA,The article prints 665 and the pipeline gives 665.
coppock_hill_vavreck_2020,table_s3_july_04_anti_clinton,Table S3,pipeline,"Table S3, July 04, Anti Clinton",674,674,1,674,1,NA,The article prints 674 and the pipeline gives 674.
coppock_hill_vavreck_2020,table_s3_july_04_anti_trump,Table S3,pipeline,"Table S3, July 04, Anti Trump",661,661,1,661,1,NA,The article prints 661 and the pipeline gives 661.
coppock_hill_vavreck_2020,table_s3_july_04_total,Table S3,pipeline,"Table S3, July 04, Total",2000,2000,1,2000,1,NA,The article prints 2000 and the pipeline gives 2000.
coppock_hill_vavreck_2020,table_s3_july_18_control,Table S3,pipeline,"Table S3, July 18, Control",678,678,1,678,1,NA,The article prints 678 and the pipeline gives 678.
coppock_hill_vavreck_2020,table_s3_july_18_anti_clinton,Table S3,pipeline,"Table S3, July 18, Anti Clinton",648,648,1,648,1,NA,The article prints 648 and the pipeline gives 648.
coppock_hill_vavreck_2020,table_s3_july_18_anti_trump,Table S3,pipeline,"Table S3, July 18, Anti Trump",674,674,1,674,1,NA,The article prints 674 and the pipeline gives 674.
coppock_hill_vavreck_2020,table_s3_july_18_total,Table S3,pipeline,"Table S3, July 18, Total",2000,2000,1,2000,1,NA,The article prints 2000 and the pipeline gives 2000.
coppock_hill_vavreck_2020,table_s3_august_01_control,Table S3,pipeline,"Table S3, August 01, Control",683,683,1,683,1,NA,The article prints 683 and the pipeline gives 683.
coppock_hill_vavreck_2020,table_s3_august_01_anti_clinton,Table S3,pipeline,"Table S3, August 01, Anti Clinton",649,649,1,649,1,NA,The article prints 649 and the pipeline gives 649.
coppock_hill_vavreck_2020,table_s3_august_01_anti_trump,Table S3,pipeline,"Table S3, August 01, Anti Trump",668,668,1,668,1,NA,The article prints 668 and the pipeline gives 668.
coppock_hill_vavreck_2020,table_s3_august_01_total,Table S3,pipeline,"Table S3, August 01, Total",2000,2000,1,2000,1,NA,The article prints 2000 and the pipeline gives 2000.
coppock_hill_vavreck_2020,table_s3_august_15_control,Table S3,pipeline,"Table S3, August 15, Control",657,657,1,657,1,NA,The article prints 657 and the pipeline gives 657.
coppock_hill_vavreck_2020,table_s3_august_15_anti_trump,Table S3,pipeline,"Table S3, August 15, Anti Trump",1343,1343,1,1343,1,NA,The article prints 1343 and the pipeline gives 1343.
coppock_hill_vavreck_2020,table_s3_august_15_total,Table S3,pipeline,"Table S3, August 15, Total",2000,2000,1,2000,1,NA,The article prints 2000 and the pipeline gives 2000.
coppock_hill_vavreck_2020,table_s3_august_22_control,Table S3,pipeline,"Table S3, August 22, Control",340,340,1,340,1,NA,The article prints 340 and the pipeline gives 340.
coppock_hill_vavreck_2020,table_s3_august_22_pro_clinton,Table S3,pipeline,"Table S3, August 22, Pro Clinton",317,317,1,317,1,NA,The article prints 317 and the pipeline gives 317.
coppock_hill_vavreck_2020,table_s3_august_22_anti_clinton,Table S3,pipeline,"Table S3, August 22, Anti Clinton",343,343,1,343,1,NA,The article prints 343 and the pipeline gives 343.
coppock_hill_vavreck_2020,table_s3_august_22_total,Table S3,pipeline,"Table S3, August 22, Total",1000,1000,1,1000,1,NA,The article prints 1000 and the pipeline gives 1000.
coppock_hill_vavreck_2020,table_s3_august_29_control,Table S3,pipeline,"Table S3, August 29, Control",334,334,1,334,1,NA,The article prints 334 and the pipeline gives 334.
coppock_hill_vavreck_2020,table_s3_august_29_anti_clinton,Table S3,pipeline,"Table S3, August 29, Anti Clinton",333,333,1,333,1,NA,The article prints 333 and the pipeline gives 333.
coppock_hill_vavreck_2020,table_s3_august_29_anti_trump,Table S3,pipeline,"Table S3, August 29, Anti Trump",333,333,1,333,1,NA,The article prints 333 and the pipeline gives 333.
coppock_hill_vavreck_2020,table_s3_august_29_total,Table S3,pipeline,"Table S3, August 29, Total",1000,1000,1,1000,1,NA,The article prints 1000 and the pipeline gives 1000.
coppock_hill_vavreck_2020,table_s3_september_05_control,Table S3,pipeline,"Table S3, September 05, Control",338,338,1,338,1,NA,The article prints 338 and the pipeline gives 338.
coppock_hill_vavreck_2020,table_s3_september_05_anti_trump,Table S3,pipeline,"Table S3, September 05, Anti Trump",662,662,1,662,1,NA,The article prints 662 and the pipeline gives 662.
coppock_hill_vavreck_2020,table_s3_september_05_total,Table S3,pipeline,"Table S3, September 05, Total",1000,1000,1,1000,1,NA,The article prints 1000 and the pipeline gives 1000.
coppock_hill_vavreck_2020,table_s3_september_12_control,Table S3,pipeline,"Table S3, September 12, Control",337,337,1,337,1,NA,The article prints 337 and the pipeline gives 337.
coppock_hill_vavreck_2020,table_s3_september_12_anti_clinton,Table S3,pipeline,"Table S3, September 12, Anti Clinton",336,336,1,336,1,NA,The article prints 336 and the pipeline gives 336.
coppock_hill_vavreck_2020,table_s3_september_12_anti_trump,Table S3,pipeline,"Table S3, September 12, Anti Trump",327,327,1,327,1,NA,The article prints 327 and the pipeline gives 327.
coppock_hill_vavreck_2020,table_s3_september_12_total,Table S3,pipeline,"Table S3, September 12, Total",1000,1000,1,1000,1,NA,The article prints 1000 and the pipeline gives 1000.
coppock_hill_vavreck_2020,table_s3_september_19_control,Table S3,pipeline,"Table S3, September 19, Control",321,321,1,321,1,NA,The article prints 321 and the pipeline gives 321.
coppock_hill_vavreck_2020,table_s3_september_19_pro_trump,Table S3,pipeline,"Table S3, September 19, Pro Trump",342,342,1,342,1,NA,The article prints 342 and the pipeline gives 342.
coppock_hill_vavreck_2020,table_s3_september_19_anti_trump,Table S3,pipeline,"Table S3, September 19, Anti Trump",337,337,1,337,1,NA,The article prints 337 and the pipeline gives 337.
coppock_hill_vavreck_2020,table_s3_september_19_total,Table S3,pipeline,"Table S3, September 19, Total",1000,1000,1,1000,1,NA,The article prints 1000 and the pipeline gives 1000.
coppock_hill_vavreck_2020,table_s3_september_26_control,Table S3,pipeline,"Table S3, September 26, Control",262,262,1,262,1,NA,The article prints 262 and the pipeline gives 262.
coppock_hill_vavreck_2020,table_s3_september_26_anti_clinton,Table S3,pipeline,"Table S3, September 26, Anti Clinton",255,255,1,255,1,NA,The article prints 255 and the pipeline gives 255.
coppock_hill_vavreck_2020,table_s3_september_26_anti_trump,Table S3,pipeline,"Table S3, September 26, Anti Trump",242,242,1,242,1,NA,The article prints 242 and the pipeline gives 242.
coppock_hill_vavreck_2020,table_s3_september_26_two_ads,Table S3,pipeline,"Table S3, September 26, Two Ads",241,241,1,241,1,NA,The article prints 241 and the pipeline gives 241.
coppock_hill_vavreck_2020,table_s3_september_26_total,Table S3,pipeline,"Table S3, September 26, Total",1000,1000,1,1000,1,NA,The article prints 1000 and the pipeline gives 1000.
coppock_hill_vavreck_2020,table_s3_october_03_control,Table S3,pipeline,"Table S3, October 03, Control",246,246,1,246,1,NA,The article prints 246 and the pipeline gives 246.
coppock_hill_vavreck_2020,table_s3_october_03_anti_clinton,Table S3,pipeline,"Table S3, October 03, Anti Clinton",255,255,1,255,1,NA,The article prints 255 and the pipeline gives 255.
coppock_hill_vavreck_2020,table_s3_october_03_anti_trump,Table S3,pipeline,"Table S3, October 03, Anti Trump",244,244,1,244,1,NA,The article prints 244 and the pipeline gives 244.
coppock_hill_vavreck_2020,table_s3_october_03_two_ads,Table S3,pipeline,"Table S3, October 03, Two Ads",255,255,1,255,1,NA,The article prints 255 and the pipeline gives 255.
coppock_hill_vavreck_2020,table_s3_october_03_total,Table S3,pipeline,"Table S3, October 03, Total",1000,1000,1,1000,1,NA,The article prints 1000 and the pipeline gives 1000.
coppock_hill_vavreck_2020,table_s3_october_10_control,Table S3,pipeline,"Table S3, October 10, Control",331,331,1,331,1,NA,The article prints 331 and the pipeline gives 331.
coppock_hill_vavreck_2020,table_s3_october_10_anti_trump,Table S3,pipeline,"Table S3, October 10, Anti Trump",669,669,1,669,1,NA,The article prints 669 and the pipeline gives 669.
coppock_hill_vavreck_2020,table_s3_october_10_total,Table S3,pipeline,"Table S3, October 10, Total",1000,1000,1,1000,1,NA,The article prints 1000 and the pipeline gives 1000.
coppock_hill_vavreck_2020,table_s3_october_17_control,Table S3,pipeline,"Table S3, October 17, Control",256,256,1,256,1,NA,The article prints 256 and the pipeline gives 256.
coppock_hill_vavreck_2020,table_s3_october_17_anti_clinton,Table S3,pipeline,"Table S3, October 17, Anti Clinton",245,245,1,245,1,NA,The article prints 245 and the pipeline gives 245.
coppock_hill_vavreck_2020,table_s3_october_17_anti_trump,Table S3,pipeline,"Table S3, October 17, Anti Trump",248,248,1,248,1,NA,The article prints 248 and the pipeline gives 248.
coppock_hill_vavreck_2020,table_s3_october_17_two_ads,Table S3,pipeline,"Table S3, October 17, Two Ads",251,251,1,251,1,NA,The article prints 251 and the pipeline gives 251.
coppock_hill_vavreck_2020,table_s3_october_17_total,Table S3,pipeline,"Table S3, October 17, Total",1000,1000,1,1000,1,NA,The article prints 1000 and the pipeline gives 1000.
coppock_hill_vavreck_2020,table_s3_october_24_control,Table S3,pipeline,"Table S3, October 24, Control",235,235,1,235,1,NA,The article prints 235 and the pipeline gives 235.
coppock_hill_vavreck_2020,table_s3_october_24_anti_clinton,Table S3,pipeline,"Table S3, October 24, Anti Clinton",259,259,1,259,1,NA,The article prints 259 and the pipeline gives 259.
coppock_hill_vavreck_2020,table_s3_october_24_anti_trump,Table S3,pipeline,"Table S3, October 24, Anti Trump",245,245,1,245,1,NA,The article prints 245 and the pipeline gives 245.
coppock_hill_vavreck_2020,table_s3_october_24_two_ads,Table S3,pipeline,"Table S3, October 24, Two Ads",261,261,1,261,1,NA,The article prints 261 and the pipeline gives 261.
coppock_hill_vavreck_2020,table_s3_october_24_total,Table S3,pipeline,"Table S3, October 24, Total",1000,1000,1,1000,1,NA,The article prints 1000 and the pipeline gives 1000.
coppock_hill_vavreck_2020,table_s3_october_31_control,Table S3,pipeline,"Table S3, October 31, Control",275,275,1,275,1,NA,The article prints 275 and the pipeline gives 275.
coppock_hill_vavreck_2020,table_s3_october_31_pro_trump,Table S3,pipeline,"Table S3, October 31, Pro Trump",233,233,1,233,1,NA,The article prints 233 and the pipeline gives 233.
coppock_hill_vavreck_2020,table_s3_october_31_anti_trump,Table S3,pipeline,"Table S3, October 31, Anti Trump",250,250,1,250,1,NA,The article prints 250 and the pipeline gives 250.
coppock_hill_vavreck_2020,table_s3_october_31_two_ads,Table S3,pipeline,"Table S3, October 31, Two Ads",242,242,1,242,1,NA,The article prints 242 and the pipeline gives 242.
coppock_hill_vavreck_2020,table_s3_october_31_total,Table S3,pipeline,"Table S3, October 31, Total",1000,1000,1,1000,1,NA,The article prints 1000 and the pipeline gives 1000.
coppock_hill_vavreck_2020,table_s3_november_07_control,Table S3,pipeline,"Table S3, November 07, Control",267,267,1,267,1,NA,The article prints 267 and the pipeline gives 267.
coppock_hill_vavreck_2020,table_s3_november_07_anti_clinton,Table S3,pipeline,"Table S3, November 07, Anti Clinton",243,243,1,243,1,NA,The article prints 243 and the pipeline gives 243.
coppock_hill_vavreck_2020,table_s3_november_07_anti_trump,Table S3,pipeline,"Table S3, November 07, Anti Trump",240,240,1,240,1,NA,The article prints 240 and the pipeline gives 240.
coppock_hill_vavreck_2020,table_s3_november_07_two_ads,Table S3,pipeline,"Table S3, November 07, Two Ads",250,250,1,250,1,NA,The article prints 250 and the pipeline gives 250.
coppock_hill_vavreck_2020,table_s3_november_07_total,Table S3,pipeline,"Table S3, November 07, Total",1000,1000,1,1000,1,NA,The article prints 1000 and the pipeline gives 1000.
coppock_hill_vavreck_2020,table_s3_total_control,Table S3,pipeline,"Table S3, Total, Control",9642,9642,1,9642,1,NA,The article prints 9642 and the pipeline gives 9642.
coppock_hill_vavreck_2020,table_s3_total_pro_clinton,Table S3,pipeline,"Table S3, Total, Pro Clinton",2403,2403,1,2403,1,NA,The article prints 2403 and the pipeline gives 2403.
coppock_hill_vavreck_2020,table_s3_total_anti_clinton,Table S3,pipeline,"Table S3, Total, Anti Clinton",4240,4240,1,4240,1,NA,The article prints 4240 and the pipeline gives 4240.
coppock_hill_vavreck_2020,table_s3_total_pro_trump,Table S3,pipeline,"Table S3, Total, Pro Trump",764,764,1,764,1,NA,The article prints 764 and the pipeline gives 764.
coppock_hill_vavreck_2020,table_s3_total_anti_trump,Table S3,pipeline,"Table S3, Total, Anti Trump",10285,10285,1,10285,1,NA,The article prints 10285 and the pipeline gives 10285.
coppock_hill_vavreck_2020,table_s3_total_pro_cruz,Table S3,pipeline,"Table S3, Total, Pro Cruz",459,459,1,459,1,NA,The article prints 459 and the pipeline gives 459.
coppock_hill_vavreck_2020,table_s3_total_pro_kasich,Table S3,pipeline,"Table S3, Total, Pro Kasich",250,250,1,250,1,NA,The article prints 250 and the pipeline gives 250.
coppock_hill_vavreck_2020,table_s3_total_pro_sanders,Table S3,pipeline,"Table S3, Total, Pro Sanders",880,880,1,880,1,NA,The article prints 880 and the pipeline gives 880.
coppock_hill_vavreck_2020,table_s3_total_two_ads,Table S3,pipeline,"Table S3, Total, Two Ads",5077,5077,1,5077,1,NA,The article prints 5077 and the pipeline gives 5077.
coppock_hill_vavreck_2020,table_s3_total_total,Table S3,pipeline,"Table S3, Total, Total",34000,34000,1,34000,1,NA,The article prints 34000 and the pipeline gives 34000.
